player_id,player_normalized,season,team,pos,pts_per_game,ast_per_game,trb_per_game,stl_per_game,blk_per_game,tov_per_game,fg_percent,ft_percent,x3p_percent,mp_per_game,g,fppg,per
greendr01,draymond green,2022,GSW,PF,7.5,7.0,7.3,1.3,1.1,3.0,0.525,0.659,0.296,28.9,46,28.3,14.3
greenja01,jamychal green,2022,DEN,PF,6.4,0.9,4.2,0.6,0.4,0.9,0.486,0.871,0.266,16.2,67,13.55,14.1
greenja02,javonte green,2022,CHI,SF,7.2,0.9,4.2,1.0,0.5,0.5,0.542,0.833,0.356,23.4,65,16.0,14.0
greenja05,jalen green,2022,HOU,SG,17.3,2.6,3.4,0.7,0.3,2.0,0.426,0.797,0.343,31.9,67,25.1,12.5
greenje02,jeff green,2022,DEN,PF,10.3,1.3,3.1,0.4,0.4,0.9,0.524,0.833,0.315,24.7,75,16.450000000000003,12.5
greenjo02,josh green,2022,DAL,SG,4.8,1.2,2.4,0.7,0.2,0.7,0.508,0.689,0.359,15.5,67,10.55,11.9
griffbl01,blake griffin,2022,BRK,C,6.4,1.9,4.1,0.5,0.3,0.6,0.425,0.724,0.262,17.1,56,14.75,13.7
grimequ01,quentin grimes,2022,NYK,SG,6.0,1.0,2.0,0.7,0.2,0.6,0.404,0.684,0.381,17.1,46,11.15,10.7
guyky01,kyle guy,2022,MIA,SG,3.9,0.9,0.9,0.4,0.1,0.7,0.4,0.667,0.35,9.8,19,6.7,9.5
hachiru01,rui hachimura,2022,WAS,PF,11.3,1.1,3.8,0.5,0.2,0.8,0.491,0.697,0.447,22.5,42,17.7,14.9
hamptrj01,r.j. hampton,2022,ORL,SG,7.6,2.5,3.0,0.7,0.2,1.4,0.383,0.641,0.35,21.9,64,15.200000000000001,8.5
hardati02,tim hardaway jr.,2022,DAL,SG,14.2,2.2,3.7,0.9,0.1,0.8,0.394,0.757,0.336,29.6,42,22.9,12.7
harklma01,maurice harkless,2022,SAC,SF,4.6,0.5,2.4,0.6,0.5,0.7,0.459,0.714,0.307,18.4,47,9.8,7.7
harriga01,gary harris,2022,ORL,SG,11.1,1.8,2.0,1.0,0.1,1.0,0.434,0.874,0.384,28.4,61,17.55,10.9
harrijo01,joe harris,2022,BRK,SF,11.3,1.0,4.0,0.5,0.1,1.1,0.452,0.833,0.466,30.2,14,17.2,9.6
harrito02,tobias harris,2022,PHI,PF,17.2,3.5,6.8,0.6,0.6,1.6,0.482,0.842,0.367,34.8,73,30.65,15.9
harteis01,isaiah hartenstein,2022,LAC,C,8.3,2.4,4.9,0.7,1.1,1.2,0.626,0.689,0.467,17.9,68,20.1,22.0
hasleud01,udonis haslem,2022,MIA,C,2.5,0.3,1.9,0.1,0.1,0.4,0.452,1.0,0.25,6.4,13,4.95,8.6
hausesa01,sam hauser,2022,BOS,SF,2.5,0.4,1.1,0.0,0.1,0.1,0.46,,0.432,6.1,26,4.3500000000000005,14.8
hayesja02,jaxson hayes,2022,NOP,C,9.3,0.6,4.5,0.5,0.8,0.8,0.616,0.766,0.351,20.0,70,17.150000000000002,18.5
hayeski01,killian hayes,2022,DET,PG,6.9,4.2,3.2,1.2,0.5,1.7,0.383,0.77,0.263,25.0,66,18.950000000000003,9.3
haywago01,gordon hayward,2022,CHO,SF,15.9,3.6,4.6,1.0,0.4,1.7,0.459,0.846,0.391,31.9,49,27.7,15.1
hernawi01,willy hernangómez,2022,NOP,C,9.1,1.3,6.8,0.4,0.4,1.0,0.52,0.773,0.333,16.8,50,18.849999999999998,22.2
herroty01,tyler herro,2022,MIA,SG,20.7,4.0,5.0,0.7,0.1,2.6,0.447,0.868,0.399,32.6,66,31.1,16.2
highsha01,haywood highsmith,2022,MIA,SF,2.3,0.3,1.4,0.1,0.2,0.2,0.348,0.4,0.321,8.6,19,4.699999999999999,7.0
hillge01,george hill,2022,MIL,PG,6.2,2.2,2.9,0.8,0.1,0.8,0.429,0.919,0.306,23.2,54,13.85,10.2
hillso01,solomon hill,2022,ATL,SF,0.6,0.9,1.8,0.3,0.2,0.1,0.15,,0.154,10.7,13,4.9,3.3
holidjr01,jrue holiday,2022,MIL,PG,18.3,6.8,4.5,1.6,0.4,2.7,0.501,0.761,0.411,32.9,67,35.3,19.8
holmeri01,richaun holmes,2022,SAC,C,10.4,1.1,7.0,0.4,0.9,1.2,0.66,0.778,0.4,23.9,45,21.099999999999998,17.8
horfoal01,al horford,2022,BOS,C,10.2,3.4,7.7,0.7,1.3,0.9,0.467,0.842,0.336,29.1,69,27.1,16.7
hortota01,talen horton-tucker,2022,LAL,SG,10.0,2.7,3.2,1.0,0.5,1.4,0.416,0.8,0.269,25.2,60,19.6,11.0
howardw01,dwight howard,2022,LAL,C,6.2,0.6,5.9,0.6,0.6,0.8,0.612,0.658,0.533,16.2,60,15.2,18.2
howarma02,markus howard,2022,DEN,SG,4.1,0.2,0.4,0.3,0.0,0.2,0.386,0.87,0.4,5.7,31,5.35,16.1
huertke01,kevin huerter,2022,ATL,SF,12.1,2.7,3.4,0.7,0.4,1.2,0.454,0.808,0.389,29.6,74,21.1,11.9
huntede01,de'andre hunter,2022,ATL,SF,13.4,1.3,3.3,0.7,0.4,1.3,0.442,0.765,0.379,29.8,53,20.099999999999998,10.6
hylanbo01,bones hyland,2022,DEN,SG,10.1,2.8,2.7,0.6,0.3,1.2,0.403,0.856,0.366,19.0,69,18.05,14.4
iguodan01,andre iguodala,2022,GSW,SF,4.0,3.7,3.2,0.9,0.7,0.9,0.38,0.75,0.23,19.5,31,15.85,12.3
inglejo01,joe ingles,2022,UTA,SF,7.2,3.5,2.9,0.5,0.1,1.0,0.404,0.773,0.347,24.9,45,15.850000000000001,10.0
ingrabr01,brandon ingram,2022,NOP,SF,22.7,5.6,5.8,0.6,0.5,2.7,0.461,0.826,0.327,34.0,55,36.949999999999996,18.7
irvinky01,kyrie irving,2022,BRK,PG,27.4,5.8,4.4,1.4,0.6,2.5,0.469,0.915,0.418,37.6,29,43.0,21.4
jacksfr01,frank jackson,2022,DET,PG,10.6,1.0,1.6,0.5,0.2,0.7,0.402,0.827,0.308,22.0,53,14.75,10.6
jacksis01,isaiah jackson,2022,IND,C,8.3,0.3,4.1,0.7,1.4,1.1,0.563,0.682,0.313,15.0,36,17.0,20.5
jacksja02,jaren jackson jr.,2022,MEM,PF,16.3,1.1,5.8,0.9,2.3,1.7,0.415,0.823,0.319,27.3,78,30.05,17.0
jacksre01,reggie jackson,2022,LAC,SG,16.8,4.8,3.6,0.7,0.2,2.3,0.392,0.847,0.326,31.2,75,27.55,12.1
jamesle01,lebron james,2022,LAL,C,30.3,6.2,8.2,1.3,1.1,3.5,0.524,0.756,0.359,37.2,56,50.3,26.2
jeromty01,ty jerome,2022,OKC,SG,7.1,2.3,1.6,0.6,0.1,0.8,0.378,0.809,0.29,16.7,48,13.099999999999998,11.3
joeis01,isaiah joe,2022,PHI,SG,3.6,0.6,1.0,0.3,0.1,0.3,0.35,0.935,0.333,11.1,55,6.2,7.7
johnsca02,cameron johnson,2022,PHO,PF,12.5,1.5,4.1,0.9,0.2,0.7,0.46,0.86,0.425,26.2,66,20.900000000000002,15.2
johnsja01,james johnson,2022,BRK,PF,5.5,2.1,3.5,0.5,0.5,0.8,0.469,0.527,0.271,19.2,62,13.85,10.3
johnsja05,jalen johnson,2022,ATL,PF,2.4,0.1,1.2,0.1,0.1,0.4,0.537,0.714,0.231,5.5,22,3.85,11.3
johnske04,keldon johnson,2022,SAS,SF,17.0,2.1,6.1,0.8,0.2,1.2,0.466,0.756,0.398,31.9,75,27.55,15.2
johnsst04,stanley johnson,2022,LAL,PF,6.7,1.7,3.2,0.9,0.3,0.7,0.466,0.716,0.314,22.8,48,14.75,10.5
jokicni01,nikola jokić,2022,DEN,C,27.1,7.9,13.8,1.5,0.9,3.8,0.583,0.81,0.337,33.5,74,54.95000000000001,32.8
jonesda03,damian jones,2022,SAC,C,8.1,1.2,4.4,0.5,0.8,1.1,0.658,0.718,0.345,18.2,56,16.45,18.3
jonesde02,derrick jones jr.,2022,CHI,PF,5.6,0.6,3.3,0.5,0.6,0.6,0.538,0.8,0.328,17.6,51,11.95,13.0
joneshe01,herbert jones,2022,NOP,PF,9.5,2.1,3.8,1.7,0.8,1.3,0.476,0.84,0.337,29.9,78,21.400000000000002,12.3
joneska01,kai jones,2022,CHO,C,1.0,0.2,0.5,0.0,0.1,0.3,0.643,0.375,0.5,3.0,21,1.7499999999999998,9.2
jonestr01,tre jones,2022,SAS,PG,6.0,3.4,2.2,0.6,0.1,0.7,0.49,0.78,0.196,16.6,69,14.35,15.0
jonesty01,tyus jones,2022,MEM,PG,8.7,4.4,2.4,0.9,0.0,0.6,0.451,0.818,0.39,21.2,73,19.349999999999998,16.5
josepco01,cory joseph,2022,DET,PG,8.0,3.6,2.7,0.6,0.3,1.3,0.445,0.885,0.414,24.6,65,17.05,11.4
kalaige01,georgios kalaitzakis,2022,2TM,SF,6.6,0.9,1.6,0.8,0.2,1.5,0.463,0.467,0.385,16.5,13,10.549999999999999,8.6
kalaige01,georgios kalaitzakis,2022,2TM,SF,6.6,0.9,1.6,0.8,0.2,1.5,0.463,0.467,0.385,16.5,13,10.549999999999999,5.8
kalaige01,georgios kalaitzakis,2022,2TM,SF,6.6,0.9,1.6,0.8,0.2,1.5,0.463,0.467,0.385,16.5,13,10.549999999999999,9.4
kanteen01,enes freedom,2022,BOS,C,3.7,0.2,4.6,0.1,0.4,0.6,0.526,0.857,0.4,11.7,35,9.250000000000002,15.0
kennalu01,luke kennard,2022,LAC,SG,11.9,2.1,3.3,0.6,0.1,0.9,0.449,0.896,0.449,27.4,70,19.200000000000003,13.3
keybr01,braxton key,2022,2TM,SF,7.2,1.0,4.5,0.9,1.0,1.0,0.458,0.538,0.286,17.9,11,16.95,13.7
keybr01,braxton key,2022,2TM,SF,7.2,1.0,4.5,0.9,1.0,1.0,0.458,0.538,0.286,17.9,11,16.95,9.0
keybr01,braxton key,2022,2TM,SF,7.2,1.0,4.5,0.9,1.0,1.0,0.458,0.538,0.286,17.9,11,16.95,13.9
kinglo02,louis king,2022,SAC,SF,4.5,0.9,1.2,0.2,0.1,0.0,0.319,0.7,0.296,10.4,10,7.800000000000001,8.1
kispeco01,corey kispert,2022,WAS,SF,8.2,1.1,2.7,0.5,0.3,0.6,0.455,0.871,0.35,23.4,77,13.95,10.9
klebima01,maxi kleber,2022,DAL,PF,7.0,1.2,5.9,0.5,1.0,0.8,0.398,0.708,0.325,24.6,59,17.65,11.0
knighna01,nathan knight,2022,MIN,PF,3.7,0.6,2.3,0.2,0.2,0.5,0.511,0.733,0.308,7.2,37,7.4,18.7
konchjo01,john konchar,2022,MEM,SG,4.8,1.5,4.6,0.6,0.3,0.4,0.515,0.551,0.413,17.9,72,13.499999999999998,14.0
korkmfu01,furkan korkmaz,2022,PHI,SG,7.6,1.9,2.6,0.5,0.1,0.7,0.387,0.81,0.289,21.1,67,13.85,10.2
krejcvi01,vit krejci,2022,OKC,SG,6.2,1.9,3.4,0.6,0.3,1.0,0.407,0.864,0.327,23.0,30,13.7,8.5
kuminjo01,jonathan kuminga,2022,GSW,SF,9.3,0.9,3.3,0.4,0.3,1.1,0.513,0.684,0.336,16.9,70,14.600000000000001,15.2
kuzmaky01,kyle kuzma,2022,WAS,PF,17.1,3.5,8.5,0.6,0.9,2.6,0.452,0.712,0.341,33.4,66,32.0,15.2
landajo01,jock landale,2022,SAS,C,4.9,0.8,2.6,0.2,0.3,0.6,0.495,0.829,0.326,10.9,54,9.35,16.0
lavinza01,zach lavine,2022,CHI,SG,24.4,4.5,4.6,0.6,0.3,2.6,0.476,0.853,0.389,34.7,67,35.4,20.0
laymaja01,jake layman,2022,MIN,SF,2.4,0.3,1.1,0.2,0.1,0.3,0.411,0.722,0.229,6.8,34,4.4,9.0
leeda03,damion lee,2022,GSW,SG,7.4,1.0,3.2,0.6,0.1,0.6,0.441,0.88,0.337,19.9,63,13.250000000000002,10.9
leesa01,saben lee,2022,DET,PG,5.6,2.9,2.4,1.0,0.3,1.0,0.39,0.789,0.233,16.3,37,14.6,13.8
lenal01,alex len,2022,SAC,C,6.0,1.2,4.1,0.3,0.6,1.1,0.534,0.651,0.286,15.9,39,13.049999999999999,13.1
lewiski01,kira lewis jr.,2022,NOP,PG,5.9,2.0,1.6,0.5,0.0,1.1,0.404,0.833,0.224,14.2,24,10.65,9.8
lillada01,damian lillard,2022,POR,PG,24.0,7.3,4.1,0.6,0.4,2.9,0.402,0.878,0.324,36.4,29,38.65,18.5
littlna01,nassir little,2022,POR,SF,9.8,1.3,5.6,0.6,0.9,1.0,0.46,0.734,0.331,25.9,42,20.1,13.5
liveris01,isaiah livers,2022,DET,SF,6.4,1.1,3.0,0.7,0.4,0.8,0.456,0.857,0.422,20.2,19,13.0,11.1
looneke01,kevon looney,2022,GSW,C,6.0,2.0,7.3,0.6,0.6,0.8,0.571,0.6,0.0,21.1,82,18.5,15.7
lopezbr01,brook lopez,2022,MIL,C,12.4,0.5,4.1,0.6,1.2,0.9,0.466,0.87,0.358,22.9,13,20.85,16.0
lopezro01,robin lopez,2022,ORL,C,7.1,1.5,3.5,0.1,0.5,1.2,0.553,0.593,0.333,17.0,36,13.15,13.7
loveke01,kevin love,2022,CLE,C,13.6,2.2,7.2,0.4,0.2,1.3,0.43,0.838,0.392,22.5,74,24.3,19.6
lowryky01,kyle lowry,2022,MIA,PG,13.4,7.5,4.5,1.1,0.3,2.7,0.44,0.851,0.377,33.9,63,29.95,15.0
luwawti01,timothé luwawu-cabarrot,2022,ATL,SF,4.4,0.8,1.6,0.3,0.1,0.4,0.398,0.854,0.361,13.2,52,7.799999999999999,9.3
maledth01,théo maledon,2022,OKC,PG,7.1,2.2,2.6,0.6,0.2,1.3,0.375,0.79,0.293,17.8,51,13.7,10.6
mamuksa01,sandro mamukelashvili,2022,MIL,PF,3.8,0.5,2.0,0.2,0.2,0.4,0.496,0.818,0.423,9.9,41,7.1499999999999995,14.7
mannte01,terance mann,2022,LAC,SF,10.8,2.6,5.2,0.7,0.3,1.0,0.484,0.78,0.365,28.6,81,21.4,13.4
manntr01,tre mann,2022,OKC,PG,10.4,1.5,2.9,0.8,0.2,1.2,0.393,0.793,0.36,22.8,60,16.85,10.2
marjabo01,boban marjanović,2022,DAL,C,4.3,0.1,1.7,0.0,0.1,0.7,0.6,0.591,0.25,5.6,23,5.7,18.5
markkla01,lauri markkanen,2022,CLE,SF,14.8,1.3,5.7,0.7,0.5,0.9,0.445,0.868,0.358,30.8,61,24.55,14.7
marshna01,naji marshall,2022,NOP,SF,5.7,1.1,2.6,0.6,0.1,0.8,0.405,0.796,0.2,13.4,55,10.9,12.3
martica02,caleb martin,2022,MIA,SF,9.2,1.1,3.8,1.0,0.5,0.9,0.507,0.763,0.413,22.9,60,17.5,14.8
martico01,cody martin,2022,CHO,SF,7.7,2.5,4.0,1.2,0.5,0.9,0.482,0.701,0.384,26.3,71,18.8,12.7
martike04,kj martin,2022,HOU,SF,8.8,1.3,3.8,0.4,0.5,0.8,0.533,0.634,0.357,21.0,79,16.0,14.3
mathega01,garrison mathews,2022,HOU,SG,10.0,1.0,2.9,0.9,0.4,0.6,0.399,0.794,0.36,26.3,65,17.049999999999997,11.0
matthwe02,wesley matthews,2022,MIL,SG,5.1,0.7,1.9,0.5,0.2,0.4,0.395,0.786,0.338,20.4,49,9.4,6.9
maxeyty01,tyrese maxey,2022,PHI,PG,17.5,4.3,3.2,0.7,0.4,1.2,0.485,0.866,0.427,35.3,75,28.7,16.2
mayssk01,skylar mays,2022,ATL,SG,2.9,0.6,0.9,0.3,0.0,0.4,0.5,0.889,0.32,7.9,28,5.049999999999999,11.7
mcbrimi01,miles mcbride,2022,NYK,PG,2.2,1.0,1.1,0.4,0.0,0.1,0.296,0.667,0.25,9.3,40,5.700000000000001,6.1
mccontj01,t.j. mcconnell,2022,IND,PG,8.5,4.9,3.3,1.1,0.4,1.1,0.481,0.826,0.303,24.1,27,21.8,15.1
mcdanja01,jalen mcdaniels,2022,CHO,SF,6.2,1.1,3.1,0.5,0.4,0.7,0.484,0.736,0.38,16.3,55,12.500000000000002,12.7
mcdanja02,jaden mcdaniels,2022,MIN,PF,9.2,1.1,4.2,0.7,0.8,1.1,0.46,0.803,0.317,25.8,70,17.699999999999996,10.3
mcderdo01,doug mcdermott,2022,SAS,PF,11.3,1.3,2.3,0.3,0.1,0.8,0.462,0.784,0.422,24.0,51,15.75,11.4
mcgeeja01,javale mcgee,2022,PHO,C,9.2,0.6,6.7,0.3,1.1,1.3,0.629,0.699,0.222,15.8,74,18.999999999999996,22.6
mcgruro01,rodney mcgruder,2022,DET,SG,5.4,0.9,2.2,0.4,0.1,0.5,0.436,0.731,0.397,14.8,51,9.700000000000001,11.6
mckinal01,alfonzo mckinnie,2022,CHI,SF,3.5,0.3,1.9,0.1,0.2,0.4,0.393,0.25,0.333,12.1,17,6.2,5.6
mclaujo01,jordan mclaughlin,2022,MIN,PG,3.8,2.9,1.5,0.9,0.2,0.6,0.44,0.75,0.318,14.5,62,11.799999999999999,13.4
mclembe01,ben mclemore,2022,POR,SG,10.2,0.9,1.6,0.6,0.2,0.9,0.401,0.818,0.362,20.1,64,14.249999999999998,11.7
meltode01,de'anthony melton,2022,MEM,SG,10.8,2.7,4.5,1.4,0.5,1.5,0.404,0.75,0.374,22.7,73,22.6,15.2
metuch01,chimezie metu,2022,SAC,C,8.9,1.0,5.6,0.9,0.5,1.0,0.452,0.78,0.306,21.3,60,18.5,13.4
middlkh01,khris middleton,2022,MIL,SF,20.1,5.4,5.4,1.2,0.3,2.9,0.443,0.89,0.373,32.4,66,34.45,18.1
millspa02,patty mills,2022,BRK,SG,11.4,2.3,1.9,0.6,0.2,0.9,0.408,0.814,0.4,29.0,81,17.85,10.4
miltosh01,shake milton,2022,PHI,SG,8.2,2.5,2.6,0.5,0.3,0.8,0.429,0.836,0.323,21.4,55,15.749999999999996,11.9
mitchda01,davion mitchell,2022,SAC,PG,11.5,4.2,2.2,0.7,0.3,1.5,0.418,0.659,0.316,27.7,75,21.0,10.8
mitchdo01,donovan mitchell,2022,UTA,SG,25.9,5.3,4.2,1.5,0.2,3.0,0.448,0.853,0.355,33.8,67,39.3,21.6
mobleev01,evan mobley,2022,CLE,PF,15.0,2.5,8.3,0.8,1.7,1.9,0.508,0.663,0.25,33.8,69,31.4,16.1
monkma01,malik monk,2022,LAL,SG,13.8,2.9,3.4,0.8,0.4,1.6,0.473,0.795,0.391,28.1,76,22.949999999999996,14.4
monrogr01,greg monroe,2022,4TM,C,5.4,1.6,4.6,0.6,0.7,0.9,0.561,0.522,,13.9,14,14.75,19.5
monrogr01,greg monroe,2022,4TM,C,5.4,1.6,4.6,0.6,0.7,0.9,0.561,0.522,,13.9,14,14.75,18.9
monrogr01,greg monroe,2022,4TM,C,5.4,1.6,4.6,0.6,0.7,0.9,0.561,0.522,,13.9,14,14.75,25.1
monrogr01,greg monroe,2022,4TM,C,5.4,1.6,4.6,0.6,0.7,0.9,0.561,0.522,,13.9,14,14.75,16.0
monrogr01,greg monroe,2022,4TM,C,5.4,1.6,4.6,0.6,0.7,0.9,0.561,0.522,,13.9,14,14.75,27.0
moodymo01,moses moody,2022,GSW,SG,4.4,0.4,1.5,0.1,0.2,0.3,0.437,0.778,0.364,11.7,52,6.95,10.5
moonxa01,xavier moon,2022,LAC,SG,5.8,2.4,1.4,0.7,0.3,0.6,0.49,0.6,0.357,13.7,10,12.7,16.2
moranja01,ja morant,2022,MEM,PG,27.4,6.7,5.7,1.2,0.4,3.4,0.493,0.761,0.344,33.1,57,43.75000000000001,24.4
morrima02,markieff morris,2022,MIA,PF,7.6,1.4,2.6,0.4,0.1,1.2,0.474,0.889,0.333,17.5,17,12.35,10.9
morrima03,marcus morris,2022,LAC,PF,15.4,2.1,4.4,0.5,0.3,1.3,0.434,0.872,0.367,29.0,54,23.650000000000002,13.7
morrimo01,monte morris,2022,DEN,PG,12.6,4.4,3.0,0.7,0.2,1.0,0.484,0.869,0.395,29.9,75,23.45,14.7
murphtr02,trey murphy iii,2022,NOP,SF,5.4,0.6,2.4,0.4,0.1,0.3,0.394,0.882,0.382,13.9,62,9.65,12.5
murrade01,dejounte murray,2022,SAS,PG,21.1,9.2,8.3,2.0,0.3,2.6,0.462,0.794,0.327,34.8,68,46.35,22.3
muscami01,mike muscala,2022,OKC,C,8.0,0.5,3.0,0.4,0.6,0.3,0.456,0.842,0.429,13.8,43,13.95,19.7
mykhasv01,svi mykhailiuk,2022,TOR,SF,4.6,0.8,1.6,0.5,0.1,0.6,0.389,0.865,0.306,12.8,56,8.299999999999999,9.6
naderab01,abdel nader,2022,PHO,SF,2.4,0.5,1.9,0.6,0.3,0.8,0.343,0.6,0.286,10.4,14,6.5,4.9
nembhrj01,rj nembhard jr.,2022,CLE,SG,1.1,0.9,0.5,0.1,0.0,0.2,0.333,0.75,0.0,4.5,14,3.0,8.0
nesmiaa01,aaron nesmith,2022,BOS,SF,3.8,0.4,1.7,0.4,0.1,0.6,0.396,0.808,0.27,11.0,52,6.75,7.3
netora01,raul neto,2022,WAS,PG,7.5,3.1,1.9,0.8,0.0,1.1,0.463,0.769,0.292,19.6,70,14.950000000000001,12.4
niangge01,georges niang,2022,PHI,PF,9.2,1.3,2.7,0.4,0.2,0.8,0.437,0.881,0.403,22.8,76,14.549999999999997,10.7
nixda01,daishen nix,2022,HOU,SG,3.2,1.7,1.4,0.6,0.0,1.1,0.403,0.533,0.269,10.9,24,7.549999999999999,8.1
nnajize01,zeke nnaji,2022,DEN,PF,6.6,0.4,3.6,0.4,0.3,0.6,0.516,0.631,0.463,17.0,41,11.95,13.5
noelne01,nerlens noel,2022,NYK,C,3.4,0.9,5.6,1.2,1.2,0.8,0.533,0.7,0.0,22.5,25,15.55,11.8
nowelja01,jaylen nowell,2022,MIN,SG,8.5,2.1,2.0,0.4,0.2,0.6,0.475,0.783,0.394,15.7,62,14.55,16.8
ntilila01,frank ntilikina,2022,DAL,SG,4.1,1.2,1.4,0.5,0.1,0.5,0.399,0.96,0.342,11.8,58,8.3,10.4
nurkiju01,jusuf nurkić,2022,POR,C,15.0,2.8,11.1,1.1,0.6,2.6,0.535,0.69,0.268,28.2,56,31.949999999999996,20.0
nwabada01,david nwaba,2022,HOU,SF,5.1,0.8,3.3,0.6,0.4,0.5,0.483,0.716,0.306,13.2,46,11.599999999999998,15.3
nworajo01,jordan nwora,2022,MIL,SF,7.9,1.0,3.6,0.4,0.3,0.9,0.403,0.837,0.348,19.1,62,13.85,9.9
okekech01,chuma okeke,2022,ORL,PF,8.6,1.7,5.0,1.4,0.6,0.8,0.376,0.846,0.318,25.0,70,20.349999999999998,12.0
okogijo01,josh okogie,2022,MIN,SG,2.7,0.5,1.4,0.5,0.2,0.5,0.404,0.686,0.298,10.5,49,6.1,9.0
okongon01,onyeka okongwu,2022,ATL,C,8.2,1.1,5.9,0.6,1.3,0.9,0.69,0.727,,20.7,48,19.6,19.8
okorois01,isaac okoro,2022,CLE,SF,8.8,1.8,3.0,0.8,0.3,0.9,0.48,0.768,0.35,29.6,67,16.35,10.4
okpalkz01,kz okpala,2022,MIA,PF,3.7,0.7,2.0,0.2,0.3,0.2,0.435,0.727,0.346,11.6,21,7.8,10.4
olynyke01,kelly olynyk,2022,DET,C,9.1,2.8,4.4,0.8,0.5,1.5,0.448,0.775,0.336,19.1,40,19.45,16.7
onealro01,royce o'neale,2022,UTA,SF,7.4,2.5,4.8,1.1,0.4,1.0,0.457,0.804,0.389,31.2,77,18.7,10.3
onimi01,miye oni,2022,UTA,SG,0.3,0.3,0.4,0.0,0.0,0.1,0.222,0.0,0.125,2.8,16,1.0499999999999998,0.4
osmande01,cedi osman,2022,CLE,SF,10.7,2.0,2.2,0.8,0.2,1.0,0.432,0.664,0.357,22.2,66,17.4,13.3
oubreke01,kelly oubre jr.,2022,CHO,SF,15.0,1.1,4.0,1.0,0.4,0.9,0.44,0.667,0.345,26.3,76,23.25,14.9
pangoke01,kevin pangos,2022,CLE,PG,1.6,1.3,0.5,0.1,0.0,0.3,0.326,0.75,0.231,6.9,24,4.000000000000001,6.5
parkeja01,jabari parker,2022,BOS,PF,4.4,0.5,2.3,0.3,0.1,0.7,0.474,1.0,0.5,9.3,12,7.749999999999999,14.8
pascher01,eric paschall,2022,UTA,PF,5.8,0.6,1.8,0.2,0.1,0.5,0.485,0.767,0.37,12.7,58,8.75,13.9
paulch01,chris paul,2022,PHO,PG,14.7,10.8,4.4,1.9,0.3,2.4,0.493,0.837,0.317,32.9,65,38.400000000000006,20.8
payneca01,cameron payne,2022,PHO,PG,10.8,4.9,3.0,0.7,0.3,1.8,0.409,0.843,0.336,22.0,58,21.85,13.8
paytoel01,elfrid payton,2022,PHO,PG,3.0,2.0,1.8,0.5,0.1,0.9,0.383,0.375,0.222,11.0,50,8.4,7.9
paytoga02,gary payton ii,2022,GSW,SG,7.1,0.9,3.5,1.4,0.3,0.6,0.616,0.603,0.358,17.6,71,15.6,17.8
perryre01,reggie perry,2022,2TM,PF,9.2,1.2,4.7,0.9,0.6,1.1,0.506,0.6,0.188,18.7,10,18.349999999999998,15.6
perryre01,reggie perry,2022,2TM,PF,9.2,1.2,4.7,0.9,0.6,1.1,0.506,0.6,0.188,18.7,10,18.349999999999998,16.2
perryre01,reggie perry,2022,2TM,PF,9.2,1.2,4.7,0.9,0.6,1.1,0.506,0.6,0.188,18.7,10,18.349999999999998,4.2
pickeja01,jamorko pickett,2022,DET,PF,3.8,0.5,2.5,0.0,0.5,0.4,0.36,0.5,0.333,13.5,13,7.9,7.6
pinsoth01,theo pinson,2022,DAL,SF,2.5,0.9,1.1,0.3,0.1,0.3,0.359,1.0,0.333,7.8,19,5.65,11.9
plumlma01,mason plumlee,2022,CHO,C,6.5,3.1,7.7,0.8,0.7,1.4,0.641,0.392,0.0,24.6,73,21.200000000000003,14.7
poeltja01,jakob poeltl,2022,SAS,C,13.5,2.8,9.3,0.7,1.7,1.6,0.618,0.495,1.0,29.0,68,31.4,20.8
pokusal01,aleksej pokusevski,2022,OKC,PF,7.6,2.1,5.2,0.6,0.6,1.5,0.408,0.7,0.289,20.2,61,17.450000000000003,12.0
ponsyv01,yves pons,2022,MEM,SF,1.1,0.1,1.0,0.1,0.3,0.1,0.313,0.0,0.333,5.9,12,3.15,5.9
poolejo01,jordan poole,2022,GSW,SG,18.5,4.0,3.4,0.8,0.3,2.5,0.448,0.925,0.364,30.0,76,28.15,16.1
porteke02,kevin porter jr.,2022,HOU,PG,15.6,6.2,4.4,1.1,0.4,3.1,0.415,0.642,0.375,31.3,61,29.949999999999996,13.5
porteot01,otto porter jr.,2022,GSW,PF,8.2,1.5,5.7,1.1,0.5,0.6,0.464,0.803,0.37,22.2,63,19.549999999999997,15.9
portibo01,bobby portis,2022,MIL,C,14.6,1.2,9.1,0.7,0.7,1.3,0.479,0.752,0.393,28.2,72,27.7,17.7
poweldw01,dwight powell,2022,DAL,C,8.7,1.2,4.9,0.5,0.5,0.8,0.671,0.783,0.351,21.9,82,17.099999999999998,18.1
powelmy01,myles powell,2022,PHI,PG,1.2,0.3,0.5,0.1,0.0,0.3,0.294,1.0,0.167,4.7,11,2.1,0.2
primojo01,joshua primo,2022,SAS,SF,5.8,1.6,2.3,0.4,0.5,1.1,0.374,0.746,0.307,19.3,50,11.65,7.1
princta02,taurean prince,2022,MIN,PF,7.3,1.0,2.5,0.7,0.3,0.8,0.454,0.756,0.376,17.1,69,13.0,12.4
pritcpa01,payton pritchard,2022,BOS,PG,6.2,2.0,1.9,0.4,0.1,0.6,0.429,1.0,0.412,14.1,71,11.75,15.0
